Date,PM2.5,SO42-,NO3-,Cl-,Na+,NH4+,K+,Mg2+,Ca2+,OC,EC,Si,S,K,Ca,Ti,V,Cr,Mn,Fe,Ni,Cu,Zn,As,Se,Br,Ba,Pb
2020-02-13 0:00,29 ,2.1649,9.1183125,0.2943625,0.001943607,4.29974375,0.08440625,0.001925,0.012975,3.324900346,0.958788019,0.0089,1.7,0.216257,0.001297,0.004113,0.000508,0.000816,0.00695,0.085126,0.000316,0.005636,0.020577,0.001205,0.000965,0.005517,0.003119,0.00751
2020-02-13 1:00,41 ,3.9502,10.4900125,0.2941625,0.001943607,5.33914375,0.08310625,0.001925,0.012975,4.609399346,1.304524719,0.0089,3.082,0.337549,0.004037,0.003837,0.00006,0.00045,0.004519,0.096312,0.000204,0.005573,0.019925,0.001725,0.001476,0.00603,0.007025,0.010708
2020-02-13 2:00,46 ,4.9271,11.4821125,0.3425625,0.001943607,6.27944375,0.10990625,0.001925,0.012975,4.992086346,1.437050719,0.0089,3.28,0.399646,0.003635,0.004395,0.00006,0.000431,0.005191,0.086524,0.000341,0.005824,0.022741,0.001781,0.001487,0.010164,0.009192,0.012706
2020-02-13 3:00,50 ,5.7498,12.4155125,0.4045625,0.00499375,6.99894375,0.13710625,0.001925,0.012975,5.516470346,1.554824719,0.0089,3.803,0.476397,0.006642,0.004506,0.000309,0.0007,0.005199,0.080978,0.000391,0.005772,0.023839,0.002432,0.001495,0.007269,0.008039,0.016363
2020-02-13 4:00,48 ,6.5598,10.8475125,0.4397625,0.00499375,6.83264375,0.16230625,0.001925,0.012975,5.712460346,1.583397719,0.0089,4.166,0.523419,0.006563,0.004313,0.000434,0.000479,0.005188,0.081504,0.000372,0.00496,0.02401,0.004795,0.001716,0.006527,0.010131,0.034567
2020-02-13 5:00,45 ,7.0574,10.3987125,0.4695625,0.00589375,6.88444375,0.18250625,0.001925,0.012975,5.781630346,1.627526719,0.0817359,4.527,0.566105,0.012878,0.008629,0.000574,0.000412,0.005956,0.107414,0.000285,0.004307,0.029633,0.007431,0.002242,0.007397,0.007359,0.051726
2020-02-13 6:00,49 ,6.9382,10.3534125,0.4529625,0.00629375,6.84164375,0.19310625,0.001925,0.012975,5.597899346,1.598820719,0.1516158,4.174,0.54803,0.011662,0.009687,0.000455,0.000457,0.006202,0.11211,0.000408,0.004939,0.028631,0.007169,0.001905,0.006284,0.009594,0.053443
2020-02-13 7:00,49 ,6.4537,10.4643125,0.4217625,0.00539375,6.71334375,0.19240625,0.0052375,0.012975,5.575073346,1.588878719,0.290575,4.046,0.567061,0.013962,0.013356,0.000488,0.000778,0.007101,0.144967,0.000272,0.005642,0.032091,0.008116,0.002405,0.006286,0.009911,0.054656
2020-02-13 8:00,48 ,6.4558,11.2338125,0.4116625,0.00559375,6.85124375,0.18740625,0.0060375,0.012975,5.397204346,1.785050719,0.4741081,4.021,0.563667,0.02107,0.015934,0.000669,0.000455,0.006932,0.173632,0.000289,0.006532,0.033968,0.007676,0.002303,0.006522,0.010373,0.052971
2020-02-13 9:00,60 ,7.945,13.2002125,0.6056625,0.00879375,7.99204375,0.18620625,0.0079375,0.012975,6.486969346,2.105942719,0.225952,5.355,0.547696,0.017905,0.012139,0.000453,0.001467,0.009308,0.207712,0.000852,0.010321,0.061043,0.006762,0.00231,0.011098,0.010893,0.043644
2020-02-13 10:00,70 ,10.6179,16.4382125,0.9193625,0.02259375,10.21774375,0.20920625,0.0104375,0.012975,7.400174346,2.290465719,0.1675593,6.686,0.618464,0.045606,0.013052,0.00006,0.002198,0.015253,0.26154,0.000716,0.017978,0.088188,0.008121,0.002494,0.012854,0.013566,0.05482
2020-02-13 11:00,77 ,11.1879,18.0051125,1.2130625,0.02529375,10.96694375,0.23190625,0.0139375,0.012975,7.849629346,2.638233719,0.2954717,6.774,0.569539,0.056017,0.01194,0.000748,0.001661,0.015647,0.27849,0.00069,0.026575,0.176459,0.008498,0.002192,0.020847,0.012748,0.093186
2020-02-13 12:00,69 ,10.0635,16.3781125,4.4920625,0.02499375,11.78984375,0.21910625,0.0157375,0.012975,6.407611346,2.957185719,0.4514535,6.319,0.524539,0.049021,0.012345,0.001069,0.002021,0.017339,0.26005,0.000595,0.075077,0.260846,0.008882,0.001742,0.049087,0.011023,0.103923
2020-02-13 13:00,73 ,11.6674,15.6838125,2.0382625,0.03959375,10.77354375,0.21520625,0.0151375,0.012975,6.594667346,2.079838719,0.676182,6.948,0.66662,0.060331,0.023058,0.000803,0.004768,0.02721,0.33706,0.001063,0.058683,0.121917,0.008335,0.002356,0.027189,0.01168,0.057536
2020-02-13 14:00,73 ,12.9453,16.7107125,1.4612625,0.05169375,11.29244375,0.28040625,0.0161375,0.012975,6.300942346,1.977846719,0.7252111,7.042,0.690742,0.058292,0.027475,0.001198,0.003698,0.030837,0.33661,0.001423,0.035378,0.092723,0.007872,0.002414,0.017031,0.00928,0.05363
2020-02-13 15:00,70 ,11.9703,15.5069125,1.1103625,0.04349375,10.42284375,0.26170625,0.0187375,0.012975,5.659205346,1.752138719,0.6494125,6.449,0.646074,0.059773,0.025031,0.000937,0.003985,0.028956,0.327821,0.002019,0.032586,0.075962,0.006586,0.002131,0.016617,0.011457,0.049121
2020-02-13 16:00,66 ,12.2645,13.9682125,0.8857625,0.04269375,9.92494375,0.25670625,0.0174375,0.012975,5.163848346,1.967911719,0.6161219,7.178,0.616834,0.065267,0.023931,0.000778,0.002894,0.024991,0.305464,0.001098,0.019655,0.079411,0.005733,0.002032,0.011527,0.010367,0.03408
2020-02-13 17:00,68 ,13.7915,13.1795125,0.7265625,0.03509375,10.18704375,0.21900625,0.0172375,0.012975,5.034811346,1.608582719,0.4771848,7.139,0.572569,0.058779,0.022188,0.000516,0.002902,0.019566,0.272743,0.001305,0.011473,0.06045,0.00474,0.001799,0.008331,0.013777,0.027773
2020-02-13 18:00,63 ,11.9719,12.2803125,0.6632625,0.02739375,9.25024375,0.19640625,0.0131375,0.012975,4.489600346,1.533765719,0.2528263,6.369,0.517771,0.048943,0.021374,0.000338,0.002506,0.020978,0.274946,0.00134,0.010141,0.067572,0.003758,0.001601,0.006729,0.010106,0.024684
2020-02-13 19:00,56 ,10.7592,11.8730125,0.5934625,0.02099375,8.59534375,0.18480625,0.0153375,0.012975,3.832846346,1.403517719,0.1996949,5.969,0.458492,0.033122,0.016334,0.000635,0.002722,0.019319,0.238326,0.001193,0.01151,0.069377,0.003051,0.001238,0.006462,0.010286,0.020617
2020-02-13 20:00,60 ,10.6198,14.0278125,0.4655625,0.01889375,9.12724375,0.17200625,0.0129375,0.012975,3.639330346,1.309649719,0.1355376,5.805,0.416288,0.026209,0.012813,0.000322,0.002004,0.018342,0.230363,0.000982,0.011531,0.068979,0.003256,0.001229,0.006502,0.01029,0.019192
2020-02-13 21:00,59 ,10.4312,16.5769125,0.3940625,0.01789375,9.93344375,0.16020625,0.0103375,0.012975,3.592853346,1.286264719,0.1737212,5.503,0.409288,0.024766,0.011837,0.00033,0.001964,0.018585,0.24828,0.000888,0.012647,0.064994,0.003084,0.001126,0.00622,0.013741,0.018316
2020-02-13 22:00,62 ,9.7856,18.0195125,0.3313625,0.01549375,10.06424375,0.15960625,0.0090375,0.012975,3.600022346,1.311729719,0.0649831,5.22,0.422306,0.023088,0.012968,0.00118,0.001976,0.019009,0.241036,0.000884,0.011897,0.058012,0.002889,0.001321,0.006353,0.00925,0.019209
2020-02-13 23:00,57 ,8.356,18.6244125,0.3093625,0.01319375,9.81864375,0.14120625,0.0067375,0.012975,3.652953346,1.312929719,0.1076393,4.666,0.454149,0.018832,0.010453,0.00078,0.002393,0.015332,0.187237,0.001156,0.008376,0.045624,0.003229,0.001328,0.00612,0.009213,0.018263
2020-02-14 0:00,52 ,8.0162,18.1421125,0.3796625,0.01289375,9.53724375,0.15690625,0.0068375,0.012975,3.683357346,1.357549719,0.0193196,4.697,0.422886,0.014096,0.00989,0.00006,0.002915,0.015331,0.180162,0.001284,0.008971,0.043956,0.003079,0.001401,0.005821,0.010825,0.02003
2020-02-14 1:00,56 ,8.5072,19.5373125,0.4702625,0.01409375,10.16924375,0.15420625,0.0078375,0.012975,3.947075346,1.704630719,0.0460393,4.645,0.445201,0.008888,0.01114,0.000728,0.002341,0.015986,0.191433,0.000863,0.009278,0.047175,0.002806,0.00118,0.006037,0.006758,0.020569
2020-02-14 2:00,57 ,7.7619,17.1752125,0.3858625,0.01259375,9.36504375,0.15780625,0.0070375,0.012975,4.091797346,1.546623719,0.1300277,4.569,0.47542,0.010995,0.011873,0.000955,0.001822,0.014314,0.180787,0.000895,0.008174,0.044095,0.003552,0.001329,0.006341,0.007501,0.020174
2020-02-14 3:00,60 ,7.7447,17.3785125,0.3493625,0.01199375,9.26454375,0.16830625,0.0066375,0.012975,4.181858346,1.744238719,0.0671437,4.578,0.485133,0.014694,0.011511,0.000628,0.002763,0.014143,0.166614,0.000702,0.007837,0.048033,0.003269,0.001291,0.006702,0.00596,0.020403
2020-02-14 4:00,55 ,7.6907,17.8921125,0.3551625,0.01129375,9.43344375,0.16840625,0.0065375,0.012975,4.186693346,1.674113719,0.1123424,4.492,0.477783,0.009013,0.010276,0.000785,0.001871,0.013348,0.158614,0.000789,0.007591,0.053197,0.003687,0.001393,0.007492,0.005858,0.01938
2020-02-14 5:00,54 ,7.4712,17.4363125,0.3557625,0.01159375,9.19884375,0.16290625,0.0060375,0.012975,4.070564346,1.546126719,0.0089,4.256,0.455849,0.00477,0.009385,0.001061,0.002134,0.011283,0.136818,0.000673,0.006885,0.046502,0.003354,0.001434,0.006743,0.00471,0.018521
2020-02-14 6:00,54 ,7.161,16.5473125,0.3634625,0.01129375,8.85194375,0.16750625,0.0061375,0.012975,4.020875346,1.492720719,0.0878828,4.257,0.463853,0.007272,0.008134,0.000323,0.001477,0.011519,0.138288,0.00075,0.007381,0.041791,0.003197,0.001312,0.007759,0.00521,0.018413
2020-02-14 7:00,54 ,7.1474,18.3743125,0.3461625,0.00609375,9.44654375,0.16840625,0.0042375,0.012975,4.275736346,1.537748719,0.0628707,4.108,0.458089,0.00519,0.007493,0.00006,0.001839,0.010734,0.141294,0.000654,0.007834,0.03591,0.003268,0.001278,0.0087,0.008405,0.018705
2020-02-14 8:00,56 ,7.8934,17.7704125,0.4164625,0.00789375,9.63784375,0.15800625,0.0040375,0.012975,4.608887346,1.717349719,0.0363378,4.713,0.473778,0.005665,0.007618,0.00006,0.001546,0.009136,0.1359,0.000583,0.007751,0.03197,0.003134,0.001515,0.010411,0.007318,0.019952
2020-02-14 9:00,55 ,8.6321,16.6097125,0.5351625,0.00879375,9.68934375,0.17210625,0.001925,0.012975,5.069629346,1.817383719,0.2926585,4.907,0.52036,0.01453,0.009249,0.00006,0.000983,0.00816,0.163556,0.00043,0.011223,0.03107,0.003099,0.001664,0.011999,0.010523,0.022073
2020-02-14 10:00,62 ,9.358,17.8211125,0.6599625,0.01429375,10.40114375,0.18300625,0.0058375,0.012975,5.196492346,2.001218719,0.6284768,5.425,0.570116,0.038764,0.00986,0.00006,0.001307,0.009303,0.175844,0.000453,0.011065,0.035483,0.003641,0.001827,0.011463,0.01041,0.022891
2020-02-14 11:00,57 ,10.0658,12.7711125,0.6660625,0.01499375,9.27214375,0.19120625,0.0055375,0.012975,5.526442346,1.646286719,0.0951114,5.543,0.475967,0.044649,0.008603,0.000481,0.000645,0.007647,0.144199,0.000246,0.007682,0.037256,0.003281,0.001741,0.008964,0.005955,0.020451
2020-02-14 12:00,59 ,10.1181,13.7287125,0.7224625,0.03009375,9.44584375,0.18700625,0.0072375,0.012975,5.677585346,1.869038719,0.1339232,5.541,0.496479,0.073752,0.009881,0.000425,0.000938,0.010261,0.202092,0.000311,0.009721,0.048218,0.003137,0.00187,0.008501,0.008413,0.022346
2020-02-14 13:00,64 ,10.4424,16.1747125,0.8588625,0.04899375,10.25534375,0.19290625,0.0079375,0.04655,5.926440346,2.018821719,0.1609657,5.652,0.506968,0.078883,0.011619,0.00006,0.001071,0.011745,0.230672,0.000405,0.010155,0.055318,0.003779,0.002033,0.009486,0.008911,0.022907
2020-02-14 14:00,64 ,10.3656,18.1403125,0.8831625,0.06929375,10.77404375,0.19520625,0.0114375,0.07345,6.194389346,2.094174719,,5.458,0.498592,0.08102,0.012457,0.00006,0.001216,0.012443,0.2456,0.000314,0.010678,0.065481,0.003787,0.002017,0.008728,0.009023,0.022023
2020-02-14 15:00,68 ,10.3559,20.2581125,0.9339625,0.08889375,11.45104375,0.22710625,0.0128375,0.09655,6.486938346,2.171187719,0.1569529,5.507,0.510509,0.101056,0.016497,0.00006,0.00116,0.016767,0.304958,0.000347,0.012301,0.079514,0.003752,0.002069,0.009593,0.013022,0.02242
2020-02-14 16:00,69 ,10.2249,22.1286125,1.0126625,0.09729375,12.17904375,0.22990625,0.0137375,0.11755,6.734005346,2.248845719,0.213104,5.472,0.509399,0.098411,0.015404,0.000504,0.001433,0.017159,0.307621,0.00028,0.012299,0.082713,0.003929,0.002115,0.009383,0.012913,0.022224
2020-02-14 17:00,64 ,9.7896,21.7709125,0.8856625,0.08609375,11.73784375,0.20340625,0.0159375,0.13955,6.254630346,2.228791719,0.1703744,5.541,0.53023,0.106154,0.016078,0.00006,0.001419,0.01787,0.313742,0.000345,0.012045,0.089914,0.003953,0.002138,0.00935,0.014334,0.022157
2020-02-14 18:00,66 ,9.8798,23.1849125,0.8409625,0.08899375,11.97664375,0.20350625,0.0145375,0.14585,6.809782346,2.433794719,0.200744,5.042,0.544333,0.100516,0.017541,0.00006,0.00164,0.018038,0.336539,0.000319,0.014208,0.076981,0.00324,0.001824,0.008789,0.015447,0.020776
2020-02-14 19:00,66 ,9.3119,20.7321125,0.5293625,0.05739375,11.03044375,0.21910625,0.0110375,0.11515,6.304869346,2.482187719,0.6343537,4.895,0.544993,0.086785,0.016466,0.00052,0.001993,0.017277,0.340851,0.000348,0.015134,0.076052,0.003273,0.001759,0.008688,0.017652,0.020585
2020-02-14 20:00,67 ,8.8666,20.5728125,0.5808625,0.04049375,10.94664375,0.19240625,0.0099375,0.09095,7.175144346,2.490370719,0.1482819,4.908,0.520188,0.076509,0.014613,0.00006,0.001077,0.015501,0.295874,0.000359,0.013515,0.084082,0.003711,0.002045,0.009919,0.013287,0.021618
2020-02-14 21:00,64 ,8.6284,19.7227125,0.6249625,0.03119375,10.58114375,0.19180625,0.0111375,0.07215,7.307889346,2.391639719,0.106909,4.747,0.514686,0.065973,0.01455,0.00006,0.001394,0.014244,0.287465,0.000361,0.013565,0.067884,0.003761,0.001938,0.010104,0.014485,0.020321
2020-02-14 22:00,65 ,8.4291,19.6163125,0.5516625,0.02789375,10.37214375,0.21700625,0.0086375,0.05335,7.182987346,2.522986719,0.100257,4.701,0.488738,0.057985,0.013346,0.00006,0.001755,0.014537,0.269203,0.00032,0.012372,0.067241,0.00345,0.001987,0.009338,0.014122,0.02025
2020-02-14 23:00,69 ,8.3433,20.5341125,0.5132625,0.02639375,10.59184375,0.20500625,0.0061375,0.04785,7.006981346,2.533787719,0.1025737,4.788,0.508884,0.052576,0.013178,0.00006,0.001912,0.015421,0.284348,0.000268,0.01316,0.068729,0.003537,0.001954,0.009572,0.014495,0.021767
2020-02-15 0:00,70 ,8.3652,20.8692125,0.4863625,0.02709375,10.63804375,0.20700625,0.0051375,0.03365,6.819177346,2.377019719,0.0443521,4.782,0.510193,0.049925,0.013334,0.00006,0.001418,0.015652,0.270331,0.000389,0.011776,0.067119,0.003513,0.001991,0.009675,0.012382,0.02181
2020-02-15 1:00,66 ,8.1801,21.4684125,0.4532625,0.02699375,10.78234375,0.20650625,0.0069375,0.02725,6.704023346,2.302688719,0.0089,4.78,0.510818,0.038007,0.012624,0.00006,0.001612,0.015258,0.276502,0.000487,0.012527,0.06563,0.003436,0.001887,0.009871,0.017412,0.02209
2020-02-15 2:00,69 ,8.1884,22.2183125,0.4186625,0.02599375,10.98424375,0.18090625,0.0055375,0.012975,6.916152346,2.234615719,0.0702798,4.696,0.498135,0.046873,0.012887,0.000301,0.001272,0.014356,0.26418,0.000594,0.011402,0.060715,0.003764,0.00204,0.009702,0.012104,0.02184
2020-02-15 3:00,68 ,7.9998,22.3871125,0.4112625,0.02469375,10.90544375,0.17260625,0.0057375,0.012975,6.818296346,2.214704719,0.0397682,4.595,0.491451,0.041683,0.014,0.000275,0.001478,0.013761,0.249921,0.000511,0.010593,0.058065,0.003465,0.001947,0.009729,0.009956,0.021192
2020-02-15 4:00,67 ,7.807,22.3117125,0.3582625,0.02329375,10.77824375,0.18350625,0.0045375,0.012975,6.595455346,2.189416719,0.067106,4.345,0.45232,0.032461,0.01106,0.00006,0.001256,0.012568,0.213147,0.000376,0.009828,0.051138,0.003346,0.001941,0.009387,0.009911,0.020003
2020-02-15 5:00,65 ,8.0745,21.6899125,0.3415625,0.02849375,10.85104375,0.19660625,0.0048375,0.012975,6.235672346,1.991139719,0.0975119,4.636,0.476168,0.034838,0.010146,0.00006,0.001195,0.010784,0.180791,0.000367,0.008774,0.047756,0.005996,0.00177,0.010111,0.007772,0.024392
2020-02-15 6:00,62 ,8.4467,18.9042125,0.3672625,0.03099375,10.22354375,0.19510625,0.0053375,0.012975,6.157311346,1.873241719,0.0796982,4.427,0.459393,0.032571,0.009254,0.00006,0.000792,0.009139,0.154535,0.000393,0.007809,0.042742,0.007656,0.001725,0.009907,0.009015,0.026764
2020-02-15 7:00,57 ,7.9331,17.0566125,0.3534625,0.02719375,9.49584375,0.18620625,0.0044375,0.012975,6.222497346,2.005674719,0.0369951,4.521,0.493046,0.032063,0.010404,0.00006,0.001235,0.009406,0.170065,0.00024,0.008918,0.043593,0.007802,0.001926,0.010564,0.009576,0.027331
2020-02-15 8:00,43 ,7.929,9.6733125,0.2653625,0.03659375,7.32554375,0.18370625,0.001925,0.012975,4.423392346,1.236864719,0.1182937,4.635,0.385299,0.030655,0.007449,0.00006,0.000479,0.0056,0.102363,0.000153,0.004702,0.024013,0.013878,0.001214,0.0067,0.001045,0.03305
2020-02-15 9:00,40 ,8.061,7.1284125,0.2735625,0.05339375,6.47444375,0.16780625,0.0044375,0.012975,4.439888346,1.360317719,0.2190904,4.39,0.393542,0.035964,0.009015,0.00006,0.000352,0.005954,0.110778,0.00005,0.005091,0.025601,0.013195,0.00126,0.006809,0.002409,0.031999
2020-02-15 10:00,40 ,7.132,8.1103125,0.2112625,0.04439375,6.28934375,0.14420625,0.0077375,0.012975,4.261542346,1.298709719,0.1881316,3.804,0.343101,0.034288,0.007041,0.000618,0.000355,0.0061,0.105881,0.00005,0.004868,0.024075,0.009234,0.001184,0.006209,0.001716,0.025978
2020-02-15 11:00,37 ,6.4481,8.3121125,0.1953625,0.03249375,6.09964375,0.12960625,0.0066375,0.012975,4.084057346,1.260281719,0.119026,3.663,0.337068,0.037297,0.006912,0.000292,0.000891,0.007444,0.114719,0.000221,0.004921,0.026425,0.007243,0.001128,0.006272,0.003881,0.022657
2020-02-15 12:00,38 ,6.3782,8.2992125,0.2482625,0.04879375,5.99274375,0.12370625,0.0075375,0.012975,4.218868346,1.383957719,0.0824423,3.68,0.330683,0.044303,0.0087,0.000736,0.001084,0.008294,0.133095,0.000166,0.005762,0.031862,0.006552,0.001328,0.006381,0.00206,0.021455
2020-02-15 13:00,38 ,6.2984,8.9256125,0.2228625,0.04419375,6.25954375,0.14040625,0.0075375,0.012975,4.320657346,1.259960719,0.1029003,3.58,0.323007,0.044001,0.008228,0.00006,0.001126,0.008105,0.135475,0.000228,0.005964,0.030366,0.005776,0.001276,0.006148,0.002784,0.019877
2020-02-15 14:00,37 ,6.1992,9.6377125,0.1987625,0.04469375,6.45374375,0.13220625,0.0068375,0.012975,4.362496346,1.307768719,0.1327606,3.196,0.303195,0.038283,0.008013,0.000237,0.000888,0.008447,0.139232,0.000196,0.006423,0.032196,0.00495,0.001392,0.006094,0.002777,0.017829
2020-02-15 15:00,37 ,5.9003,10.0616125,0.1588625,0.03879375,6.38334375,0.11880625,0.0070375,0.012975,4.387775346,1.240274719,0.0496449,3.316,0.307508,0.046363,0.009698,0.000272,0.000943,0.009854,0.161113,0.000307,0.00683,0.038708,0.004945,0.001653,0.006697,0.00316,0.017371
2020-02-15 16:00,38 ,5.9661,10.1791125,0.1367625,0.03679375,6.47664375,0.11060625,0.0071375,0.012975,4.452890346,1.340763719,0.1231345,3.25,0.30574,0.04961,0.009535,0.000364,0.001171,0.012043,0.201917,0.000225,0.008875,0.043183,0.004549,0.00167,0.006489,0.007,0.017425
2020-02-15 17:00,46 ,5.526,12.1072125,0.1909625,0.04329375,6.71254375,0.10470625,0.0072375,0.03225,5.449938346,1.583198719,0.073655,2.808,0.302714,0.072665,0.010642,0.00006,0.001973,0.017979,0.254836,0.000785,0.011652,0.07392,0.003239,0.002401,0.009766,0.006627,0.015571
2020-02-15 18:00,45 ,4.9265,15.6923125,0.4012625,0.04109375,7.70644375,0.10090625,0.0093375,0.05075,5.031796346,1.431526719,0.0766996,2.611,0.275391,0.052869,0.010088,0.000937,0.003015,0.025185,0.255026,0.001221,0.008133,0.068881,0.002285,0.002743,0.010178,0.000393,0.014675
2020-02-15 19:00,49 ,4.6503,16.0772125,0.4146625,0.03469375,7.77894375,0.12640625,0.0083375,0.04155,5.275359346,1.424124719,0.0437457,2.69,0.2875,0.034039,0.00791,0.000478,0.001965,0.018656,0.205227,0.000991,0.01026,0.065245,0.002281,0.002534,0.009862,0.00364,0.014764
2020-02-15 20:00,58 ,5.1064,19.1871125,0.6159625,0.03249375,8.99274375,0.12420625,0.0089375,0.03485,7.171879346,1.787305719,0.0422542,2.982,0.336379,0.029781,0.00838,0.00006,0.001497,0.018063,0.205544,0.000695,0.008204,0.063168,0.002659,0.002788,0.011657,0.004986,0.018351
2020-02-15 21:00,57 ,5.147,21.8732125,0.4668625,0.02289375,9.79704375,0.13760625,0.0094375,0.012975,5.749744346,1.535811719,0.0467022,3.09,0.297205,0.02067,0.007324,0.000199,0.000883,0.01757,0.183286,0.000692,0.007044,0.056521,0.002454,0.002784,0.011438,0.003537,0.017394
2020-02-15 22:00,46 ,4.4153,19.1705125,0.3408625,0.01229375,8.82214375,0.10130625,0.0072375,0.012975,5.033829346,1.390094719,0.0089,2.558,0.247593,0.007104,0.005443,0.001012,0.001383,0.013996,0.138913,0.000556,0.006025,0.041485,0.001931,0.002207,0.008691,0.000195,0.014785
2020-02-15 23:00,41 ,3.6491,15.8733125,0.2109625,0.00759375,7.58404375,0.08950625,0.001925,0.012975,4.316554346,1.142943719,0.0089,2.219,0.211035,0.008211,0.004651,0.00006,0.000991,0.011429,0.126719,0.000413,0.005531,0.030889,0.002011,0.001673,0.006969,0.003852,0.011813
2020-02-16 0:00,37 ,3.4428,14.9218125,0.1413625,0.00489375,7.03564375,0.08770625,0.001925,0.012975,3.524160346,0.999396219,0.0089,2.077,0.171487,0.004957,0.004658,0.00043,0.000801,0.010048,0.109662,0.000343,0.004627,0.026328,0.00202,0.0014,0.005868,0.000195,0.010498
2020-02-16 1:00,25 ,3.3254,11.6363125,0.1483625,0.001943607,6.40664375,0.04410625,0.001925,0.012975,2.906559346,0.826841719,0.0089,1.374,0.059785,0.001344,0.004852,0.00006,0.000624,0.004202,0.042389,0.00005,0.00262,0.009049,0.000947,0.00011,0.001532,0.000195,0.005071
2020-02-16 7:00,11 ,2.8178,1.1730125,0.0421625,0.001943607,1.84924375,0.004776519,0.001925,0.012975,2.195162346,0.568070519,0.0089,2.196,0.160719,0.000383,0.00179,0.000153,0.000747,0.002712,0.04827,0.00005,0.002548,0.010959,0.001381,0.00004,0.001841,0.000195,0.006566
2020-02-16 8:00,31 ,5.3993,2.9796125,0.1630625,0.00759375,3.32194375,0.02820625,0.001925,0.012975,3.522990346,1.173367719,0.0089,3.86,0.376951,0.004191,0.002235,0.00006,0.000714,0.005043,0.08836,0.00005,0.003009,0.026936,0.003335,0.000314,0.003974,0.000195,0.014386
2020-02-16 9:00,32 ,7.3912,3.2988125,0.2775625,0.03529375,4.34034375,0.09110625,0.001925,0.012975,4.521736346,1.379511719,0.0089,4.298,0.500088,0.00871,0.002876,0.000124,0.00097,0.007181,0.116864,0.000203,0.002736,0.034988,0.003044,0.000478,0.00581,0.000195,0.019149
2020-02-16 10:00,28 ,6.1639,2.8171125,0.3793625,0.04749375,3.79604375,0.13100625,0.0046375,0.012975,3.733332346,1.213121719,0.0089,3.297,0.387073,0.006208,0.002253,0.000391,0.000327,0.005174,0.091638,0.00005,0.0026,0.024966,0.002118,0.000224,0.004703,0.000195,0.013521
2020-02-16 11:00,23 ,5.2204,2.7138125,0.5501625,0.03579375,3.51224375,0.12930625,0.0060375,0.012975,4.071928346,0.431760719,0.0089,2.959,0.334167,0.005118,0.001629,0.00006,0.000487,0.004289,0.079354,0.00005,0.002705,0.019156,0.001951,0.00022,0.003937,0.000195,0.009854
2020-02-16 12:00,23 ,5.1519,2.7437125,0.6063625,0.02969375,3.53984375,0.12020625,0.0063375,0.012975,3.619096346,0.978892919,0.0089,2.918,0.308675,0.004488,0.001365,0.000482,0.000177,0.003978,0.073113,0.00005,0.002736,0.022283,0.001613,0.000124,0.00394,0.000195,0.009345
2020-02-16 13:00,21 ,4.5997,2.0712125,0.4695625,0.02369375,3.19654375,0.10220625,0.0057375,0.012975,3.173352346,0.822658319,0.0089,2.375,0.236195,0.006381,0.001395,0.00006,0.000923,0.00388,0.063749,0.00005,0.002189,0.015017,0.001151,0.000192,0.002975,0.000195,0.006722
2020-02-16 14:00,15 ,3.2697,1.2371125,0.3737625,0.04709375,2.16894375,0.07690625,0.0075375,0.012975,2.215833346,0.579409619,0.0089,1.754,0.153269,0.009464,0.002134,0.00006,0.000375,0.002876,0.05013,0.000127,0.002398,0.0089,0.000769,0.000082,0.002627,0.000195,0.004176
2020-02-16 15:00,12 ,2.7671,1.0526125,0.3488625,0.06319375,1.71874375,0.05220625,0.0105375,0.012975,1.877031346,0.527662719,0.0089,1.681,0.137735,0.011897,0.002964,0.000188,0.00006,0.003447,0.052237,0.00005,0.002007,0.008769,0.000837,0.00004,0.002827,0.000195,0.003671
2020-02-16 16:00,16 ,3.0992,1.1185125,0.2558625,0.06129375,1.78174375,0.04800625,0.0120375,0.012975,2.030197346,0.582094619,0.0089,1.885,0.160962,0.009914,0.002029,0.00006,0.001065,0.002959,0.059588,0.00023,0.002536,0.01024,0.001097,0.000179,0.002975,0.000195,0.005047
2020-02-16 17:00,17 ,3.4675,1.4067125,0.3060625,0.05329375,2.05714375,0.05260625,0.0163375,0.012975,2.296645346,0.679127019,0.0089,2.11,0.187673,0.011277,0.001756,0.000412,0.000912,0.002831,0.068217,0.00005,0.002434,0.012976,0.00168,0.000116,0.002869,0.000195,0.006203
2020-02-16 18:00,22 ,4.0743,1.8897125,0.2905625,0.03899375,2.45174375,0.05740625,0.0168375,0.012975,3.174758346,0.605462019,0.0089,2.583,0.237857,0.009076,0.001777,0.000221,0.000922,0.002505,0.063427,0.000116,0.002168,0.016409,0.002394,0.000203,0.002489,0.000195,0.00915
2020-02-16 19:00,22 ,4.3521,2.2370125,0.3157625,0.03739375,2.77704375,0.07270625,0.0227375,0.012975,3.426374346,0.746668719,0.0089,2.492,0.263543,0.006905,0.002489,0.00027,0.000849,0.0026,0.059959,0.00005,0.002422,0.017583,0.002346,0.000224,0.002705,0.000195,0.00955
2020-02-16 20:00,24 ,4.0761,2.0496125,0.3148625,0.03579375,2.56074375,0.08020625,0.0237375,0.012975,3.447433346,0.841006519,0.0089,2.486,0.26778,0.008435,0.002404,0.000218,0.000666,0.003296,0.066493,0.00005,0.00194,0.018313,0.002608,0.000207,0.002824,0.000195,0.010262
